anime_id,title,type,aired,premiered,studios,source,genres,rating,theme,anime_img_url
1094,One Piece: Umi no Heso no Daibouken-hen,Special,"Dec 20, 2000",,Toei Animation,Manga,"Action, Adventure, Comedy, Fantasy",PG-13 - Teens 13 or older,Super Power,https://cdn.myanimelist.net/images/anime/6/20923.jpg
33709,Garo: Guren no Tsuki Special,Special,"Jul 6, 2016",,MAPPA,Original,"Action, Fantasy, Supernatural",PG-13 - Teens 13 or older,Demons,https://cdn.myanimelist.net/images/anime/8/81489.jpg
37667,Heisei Matsue Kaidan,ONA,"Apr 9, 2015 to Aug 11, 2016",,DLE,Original,"Horror, Supernatural",G - All Ages,Parody,https://cdn.myanimelist.net/images/anime/1285/91682.jpg
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Special,"Dec 5, 2000",,"None found, add some",Unknown,Mystery,PG - Children,,https://cdn.myanimelist.net/images/anime/9/9503.jpg
36780,Hanabira,Music,"Oct 6, 2011",,"None found, add some",Music,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/6/88922.jpg
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,Special,"Jun 26, 2015",,A-1 Pictures,Manga,Action,PG-13 - Teens 13 or older,Martial Arts,https://cdn.myanimelist.net/images/anime/8/74785.jpg
47951,Wai Xing Ren Ago 4th Season,TV,2020,?,"None found, add some",Original,,PG - Children,,https://cdn.myanimelist.net/images/anime/1918/118239.jpg
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kui Nee! - Choujou Maguro Taiketsu!!,Special,"Sep 30, 2007 to Oct 7, 2007",,"None found, add some",Manga,Comedy,PG-13 - Teens 13 or older,Police,https://cdn.myanimelist.net/images/anime/4/81550.jpg
42194,Katarina to Manabou,ONA,"May 10, 2020 to Jul 7, 2020",,AQUA ARIS,Light novel,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1229/107958.jpg
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,Special,"Jun 28, 2012",,A-1 Pictures,Game,"Comedy, Drama",PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/3/70521.jpg
5559,Nijuusou: Wana ni Ochita Onna-tachi,OVA,"Mar 21, 2002",,"None found, add some",Original,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1194/119759.jpg
37958,Fukigen na Mononokean Tsuzuki,TV,"Jan 5, 2019 to Mar 30, 2019",Winter 2019,Pierrot Plus,Web manga,"Comedy, Supernatural",PG-13 - Teens 13 or older,Demons,https://cdn.myanimelist.net/images/anime/1298/111600.jpg
45445,Moshi Juexing: Ruqin 2nd Season,ONA,"Jul 11, 2019 to Oct 3, 2019",,"None found, add some",Original,"Action, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1106/110870.jpg
25981,Ultra Dino Makera,Special,2008,,RG Animation Studios,Original,Action,G - All Ages,,https://cdn.myanimelist.net/images/anime/9/65745.jpg
23519,Enbi,OVA,"May 2, 2014 to Sep 5, 2014",,Studio 9 Maiami,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1311/115778.jpg
48483,Mieruko-chan,TV,"Oct 3, 2021 to Dec 19, 2021",Fall 2021,Passione,Manga,"Comedy, Horror, Supernatural",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/1277/117155.jpg
34437,Code Geass: Fukkatsu no Lelouch,Movie,"Feb 9, 2019",,Sunrise,Original,"Action, Drama, Sci-Fi",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/1859/98966.jpg
36185,Lan Mo de Hua,ONA,"Jul 13, 2017 to Aug 14, 2017",,"None found, add some",Web manga,Romance,PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/3/87403.jpg
973,Glass no Kantai: La Legende du Vent de l'Univers,TV,"Apr 4, 2006 to Sep 21, 2006",Spring 2006,"Gonzo, Satelight",Original,"Adventure, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/2/75835.jpg
23085,Kikansha Sensei,Movie,"Mar 29, 1997",,Nippon Animation,Novel,"Comedy, Slice of Life",G - All Ages,School,https://cdn.myanimelist.net/images/anime/8/59801.jpg
32691,Flowering Heart,TV,"Feb 25, 2016 to May 24, 2016",Winter 2016,"None found, add some",Original,,PG - Children,,https://cdn.myanimelist.net/images/anime/2/88482.jpg
24363,Kitsune to Circus,Movie,1948,,"None found, add some",Original,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/12/62933.jpg
33934,Trigger-chan,ONA,"Aug 22, 2016",,Trigger,Original,Action,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/7/81644.jpg
4962,Rokumon Tengai Mon Colle Knights,TV,"Jan 10, 2000 to Dec 25, 2000",Winter 2000,Studio Deen,Card game,"Adventure, Comedy, Fantasy",G - All Ages,Parody,https://cdn.myanimelist.net/images/anime/3/17055.jpg
30085,Watashi no Kamifuusen (1983),Music,"Apr 5, 1983",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/9/72072.jpg
13139,Gakkatsu!,TV,"Apr 3, 2012 to Sep 18, 2012",Spring 2012,NHK,Original,Comedy,G - All Ages,School,https://cdn.myanimelist.net/images/anime/8/62295.jpg
39918,Shining Star,TV,"Oct 16, 2017 to Dec 3, 2018",Fall 2017,Maro Studio,Original,,PG - Children,Music,https://cdn.myanimelist.net/images/anime/1712/101318.jpg
15539,Unsweet: Netorare Ochita Onna-tachi,OVA,"Oct 19, 2012",,T-Rex,Manga,Hentai,Rx - Hentai,School,https://cdn.myanimelist.net/images/anime/1789/116789.jpg
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,TV,"Apr 3, 2015 to Jun 26, 2015",Spring 2015,feel.,Light novel,"Comedy, Drama, Romance, Slice of Life",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/11/75376.jpg
4536,Muteki Robo Trider G7,TV,"Feb 2, 1980 to Jan 3, 1981",Winter 1980,Sunrise,Original,"Comedy, Sci-Fi",G - All Ages,,https://cdn.myanimelist.net/images/anime/1703/93953.jpg
25921,Koori no Kuni no Misuke,Movie,Jul 1970,,Tezuka Productions,Unknown,Adventure,G - All Ages,,https://cdn.myanimelist.net/images/anime/11/65653.jpg
4154,Time Bokan Series: Yattodetaman,TV,"Feb 7, 1981 to Feb 6, 1982",Winter 1981,Tatsunoko Production,Unknown,"Action, Adventure, Comedy, Fantasy",PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/5/7645.jpg
34389,Koro-sensei Quest!,ONA,"Dec 23, 2016 to Mar 10, 2017",,Lerche,Manga,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/10/83452.jpg
49402,Koukaku Kidoutai: SAC_2045 - Jizoku Kanou Sensou,Movie,"Nov 12, 2021",,"Production I.G, Sola Digital Arts",Manga,"Action, Sci-Fi",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/1319/117579.jpg
11995,Guilstein,Movie,"Jun 15, 2002",,ACC Production,Unknown,"Action, Horror, Sci-Fi",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/3/33889.jpg
5610,Rasen Kairou,OVA,"Jun 28, 2002 to Sep 27, 2002",,Studio Kyuuma,Unknown,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1704/116068.jpg
79,Shuffle!,TV,"Jul 8, 2005 to Jan 6, 2006",Summer 2005,asread.,Visual novel,"Comedy, Drama, Fantasy, Romance, Ecchi",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/10/19622.jpg
36240,Scratch x One Piece Film: Gold,Special,2016,,"None found, add some",Other,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/8/87541.jpg
37420,Mori no Kokoro-Koro,Special,2005,,"None found, add some",Original,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/1818/90865.jpg
738,MÄR,TV,"Apr 3, 2005 to Mar 25, 2007",Spring 2005,SynergySP,Manga,"Action, Adventure, Comedy, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/8/38383.jpg
39323,Bungaku Shoujo,Music,"May 27, 2015",,HOTZIPANG,Other,,PG - Children,Music,https://cdn.myanimelist.net/images/anime/1165/99217.jpg
9284,Bakuhatsu Gorou,TV,"Apr 3, 1970 to Sep 25, 1970",Spring 1970,"None found, add some",Unknown,"Comedy, Sports",G - All Ages,,https://cdn.myanimelist.net/images/anime/1855/90302.jpg
49944,Shishunki no Obenkyou,OVA,"Dec 17, 2021 to ?",,Studio 1st,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1261/118112.jpg
38416,Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun,ONA,"Apr 23, 2020 to Jul 30, 2020",,LIDENFILMS,Game,"Action, Adventure, Comedy, Fantasy",None,,https://cdn.myanimelist.net/images/anime/1090/108165.jpg
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,OVA,"Jul 23, 2014",,SILVER LINK.,Manga,"Comedy, Slice of Life",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/7/63773.jpg
3202,Daisuki! Hello Kitty,TV,"Oct 5, 1993 to Mar 29, 1994",Fall 1993,"None found, add some",Original,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/1439/114479.jpg
35386,Tonpei to Sarukichi,Movie,1932,,"None found, add some",Original,,G - All Ages,Military,https://cdn.myanimelist.net/images/anime/4/85236.jpg
35621,Line Rangers,ONA,"Jul 24, 2014 to ?",,"None found, add some",Game,Fantasy,G - All Ages,Game,https://cdn.myanimelist.net/images/anime/13/85872.jpg
588,Itsudatte My Santa!,OVA,"Dec 7, 2005",,TNK,Manga,"Comedy, Fantasy, Romance, Ecchi",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/11/2902.jpg
36359,TV ga Kita hi,Music,"Apr 1, 2003",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/8/87780.jpg
35594,Ylion to Callysia,Movie,"Jun 4, 2017",,"None found, add some",Original,"Action, Fantasy",None,,https://cdn.myanimelist.net/images/anime/8/85786.jpg
29825,Onnanoko tte.,Special,"Feb 5, 2015 to Feb 26, 2015",,"None found, add some",Manga,"Comedy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/10/74190.jpg
1881,Sasami: Mahou Shoujo Club,TV,"Apr 13, 2006 to Jul 13, 2006",Spring 2006,"AIC Spirits, BeSTACK",Unknown,Fantasy,PG - Children,School,https://cdn.myanimelist.net/images/anime/13/75246.jpg
38627,Sawatte! Gudetama: 3-dome no Shoujiki,Special,"Mar 26, 2018 to Jul 2, 2018",,"None found, add some",Original,Comedy,PG - Children,,https://cdn.myanimelist.net/images/anime/1868/96006.jpg
40778,Planetarian: Snow Globe,OVA,"Jan 20, 2021",,Okuruto Noboru,Visual novel,"Drama, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1169/113365.jpg
2090,Choujikuu Seiki Orguss 02,OVA,"Dec 5, 1993 to Apr 25, 1995",,J.C.Staff,Original,"Action, Adventure, Romance, Sci-Fi",PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/7/13797.jpg
25375,Moon Pride,Music,"Jul 19, 2014",,Toei Animation,Manga,"Romance, Supernatural",PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/11/64765.jpg
38644,Aru Apartment no Isshitsu,Movie,2008,,"None found, add some",Original,Avant Garde,G - All Ages,,https://cdn.myanimelist.net/images/anime/1091/96049.jpg
3995,Tokubetsu Byoutou,OVA,"Oct 25, 2007 to Mar 25, 2008",,Studio Eromatick,Visual novel,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1815/116638.jpg
49558,Shanhe Jian Xin 2nd Season,ONA,Not available,,Motion Magic,Novel,"Action, Adventure, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1385/116980.jpg
24011,Lance N' Masques,TV,"Oct 2, 2015 to Dec 18, 2015",Fall 2015,Studio Gokumi,Light novel,Fantasy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/13/76576.jpg
3493,Ryuusei no Rockman Tribe,TV,"Nov 3, 2007 to Mar 29, 2008",Fall 2007,Xebec,Game,Adventure,PG - Children,,https://cdn.myanimelist.net/images/anime/1256/94652.jpg
3652,Higurashi no Naku Koro ni Rei,OVA,"Feb 25, 2009 to Aug 21, 2009",,Studio Deen,Visual novel,"Comedy, Mystery, Supernatural, Suspense",PG-13 - Teens 13 or older,Psychological,https://cdn.myanimelist.net/images/anime/4/14113.jpg
39716,"Blue Hawaii feat. Crush, Penomeco",Music,"Jan 25, 2019",,"None found, add some",Original,,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/1582/100588.jpg
34186,Tsuki to Azarashi,OVA,2012,,"None found, add some",Book,,G - All Ages,,https://cdn.myanimelist.net/images/anime/5/82208.jpg
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Special,2012,,"None found, add some",Unknown,Drama,G - All Ages,,https://cdn.myanimelist.net/images/anime/12/71685.jpg
44224,Haru Hisagi,Music,"Jun 3, 2020",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1597/110424.jpg
39252,Spunky Afro Tiger Jet,Music,"Oct 3, 2014",,"None found, add some",Original,Ecchi,R - 17+ (violence & profanity),Music,https://cdn.myanimelist.net/images/anime/1370/99029.jpg
2067,Gekiganger 3: The Movie,OVA,"Feb 21, 1998",,Xebec,Original,"Action, Comedy, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1343/94110.jpg
591,Amaenaide yo!!,TV,"Jul 1, 2005 to Sep 16, 2005",Summer 2005,Studio Deen,Manga,"Comedy, Romance, Supernatural, Ecchi",R+ - Mild Nudity,Harem,https://cdn.myanimelist.net/images/anime/2/32071.jpg
34841,Haruniwa Ie no 3 Nin-me,TV,"Jan 23, 1998 to Mar 26, 1998",Winter 1998,Toei Animation,Manga,"Comedy, Slice of Life, Supernatural",G - All Ages,,https://cdn.myanimelist.net/images/anime/10/84083.jpg
41205,Kouya no Kotobuki Hikoutai Kanzenban,Movie,"Sep 11, 2020",,"None found, add some",Original,"Action, Adventure",PG-13 - Teens 13 or older,Military,https://cdn.myanimelist.net/images/anime/1264/111423.jpg
33420,RESTART POiNTER,Music,"Jun 10, 2016",,Kamikaze Douga,Game,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1656/91722.jpg
2116,Captain Tsubasa,TV,"Oct 13, 1983 to Mar 27, 1986",Fall 1983,Tsuchida Productions,Manga,"Action, Sports",G - All Ages,,https://cdn.myanimelist.net/images/anime/9/26248.jpg
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen!!,Movie,"Dec 20, 2003",,"None found, add some",Manga,Comedy,PG-13 - Teens 13 or older,Police,https://cdn.myanimelist.net/images/anime/12/5943.jpg
40590,Utawarerumono: Futari no Hakuoro,TV,Jul 2022 to ?,Summer 2022,"None found, add some",Visual novel,"Action, Drama, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1181/119655.jpg
8716,Arigatou Thank You,Music,"Jun 1, 2004",,"None found, add some",Original,"Comedy, Sci-Fi",G - All Ages,,https://cdn.myanimelist.net/images/anime/8/24052.jpg
41078,Dou Hun Wei Zhi Xuan Yue Qiyuan,ONA,"Jun 19, 2018 to Sep 4, 2018",,Yi Chen Animation,Original,"Adventure, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1329/105445.jpg
4773,Yamato Takeru,TV,"Apr 9, 1994 to Dec 24, 1994",Spring 1994,Nippon Animation,Original,"Action, Adventure, Fantasy, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/11/20270.jpg
38407,Ishii Hiroyuki x Saitou Souma Essay-shuu,ONA,"Sep 25, 2018",,"None found, add some",Original,,G - All Ages,Space,https://cdn.myanimelist.net/images/anime/1131/94944.jpg
36662,Naki no Ryuu: Hiryuu no Shou (1991),OVA,"Aug 23, 1991",,"None found, add some",Manga,Drama,PG-13 - Teens 13 or older,Game,https://cdn.myanimelist.net/images/anime/11/88606.jpg
4134,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",Special,"Feb 6, 2008",,Studio Pierrot,Unknown,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/5/51895.jpg
38977,On the Table,ONA,"Jul 9, 2011",,"None found, add some",Original,Avant Garde,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1842/98176.jpg
2303,Mobile Suit SD Gundam Mk II,OVA,"Jun 25, 1989",,Sunrise,Unknown,Sci-Fi,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/3/55903.jpg
20755,Ganbare! Lulu Lolo,TV,"Jan 17, 2013 to Feb 21, 2013",Winter 2013,Fanworks,Picture book,Slice of Life,PG - Children,,https://cdn.myanimelist.net/images/anime/4/54905.jpg
44079,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season,ONA,Not available,,Shenying Animation,Game,"Action, Adventure, Comedy",None,,https://cdn.myanimelist.net/images/anime/1378/119530.jpg
37621,Karakai Jouzu no Takagi-san: Water Slide,OVA,"Jul 12, 2018",,Shin-Ei Animation,Manga,"Comedy, Romance, Slice of Life",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1128/99821.jpg
20025,Itazura Tenshi Chippo-chan,TV,"Mar 30, 1970 to Dec 31, 1970",Spring 1970,"None found, add some",Unknown,Comedy,PG - Children,,https://cdn.myanimelist.net/images/anime/10/53413.jpg
4399,Honoo no Haramase Tenkousei,OVA,"Oct 27, 2006 to Jul 27, 2007",,T-Rex,Visual novel,"Girls Love, Erotica, Hentai",Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1198/104004.jpg
23313,Zettai Zetsumei Dangerous Jiisan,TV,Oct 2003 to Mar 2004,Fall 2003,"None found, add some",Unknown,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/13/60257.jpg
22877,Seireitsukai no Blade Dance,TV,"Jul 14, 2014 to Sep 29, 2014",Summer 2014,TNK,Light novel,"Action, Comedy, Fantasy, Romance, Supernatural, Ecchi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/7/63031.jpg
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,ONA,"May 30, 2015 to Jun 13, 2015",,DLE,Unknown,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/3/74124.jpg
32202,Kimi ni Maji Kyun!,OVA,"May 18, 2016",,Sunrise,Original,Romance,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/13/80048.jpg
48645,Taiban!,ONA,"Dec 31, 2020 to May 10, 2021",,"None found, add some",Original,,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1019/114003.jpg
40455,Sylvanian Families: Mini Story - Clover,TV,"Oct 3, 2019 to Dec 19, 2019",Fall 2019,"None found, add some",Other,Slice of Life,G - All Ages,,https://cdn.myanimelist.net/images/anime/1664/103309.jpg
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Movie,"Oct 13, 2012",,Shaft,Original,"Drama, Suspense",PG-13 - Teens 13 or older,Psychological,https://cdn.myanimelist.net/images/anime/6/42265.jpg
29929,Tsuru no Ongaeshi,Movie,1965,,"None found, add some",Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1877/112761.jpg
48120,Xiao Ta Lixian Ji: Jiyi Senlin,Movie,"Jul 27, 2020",,"None found, add some",Original,"Adventure, Fantasy",PG - Children,,https://cdn.myanimelist.net/images/anime/1592/115244.jpg
1718,Winter Garden,Special,"Dec 22, 2006 to Dec 23, 2006",,J.C.Staff,Unknown,"Drama, Romance, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/1/1718.jpg
3482,Madonna,OVA,"Mar 11, 1988 to Jun 23, 1989",,Toei Animation,Unknown,"Comedy, Sports",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/2/67361.jpg
48777,Build Divide: Code White,TV,Apr 2022 to ?,Spring 2022,LIDENFILMS,Mixed media,Fantasy,PG-13 - Teens 13 or older,Game,https://cdn.myanimelist.net/images/anime/1646/120724.jpg
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,TV,"Aug 5, 2006 to Oct 21, 2006",Summer 2006,Artland,Manga,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/4/3538.jpg
6130,Marie & Gali,TV,"Mar 31, 2009 to Mar 23, 2010",Spring 2009,Toei Animation,Original,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/11/22111.jpg
34891,Buppu na Mainichi,TV,"Mar 11, 2017 to Sep 9, 2017",Spring 2017,MMDGP,Unknown,Comedy,PG - Children,,https://cdn.myanimelist.net/images/anime/3/84189.jpg
1806,Master Mosquiton '99,TV,"Sep 30, 1997 to Mar 31, 1998",Fall 1997,"None found, add some",Manga,"Action, Adventure, Comedy, Supernatural",PG-13 - Teens 13 or older,Vampire,https://cdn.myanimelist.net/images/anime/1/1806.jpg
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,TV,"Oct 5, 2013 to Dec 21, 2013",Fall 2013,asread.,Light novel,"Comedy, Fantasy, Romance, Ecchi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/13/54389.jpg
42628,Mushi,Music,"Oct 1, 2000",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1330/108784.jpg
37804,Shirobako Movie,Movie,"Feb 29, 2020",,P.A. Works,Original,"Comedy, Drama",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1328/111351.jpg
38609,Malta no Kamishibai,ONA,"Aug 1, 2018 to Jan 30, 2019",,"None found, add some",Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1397/95953.jpg
39290,Children,ONA,"Jun 30, 2011",,"None found, add some",Original,"Avant Garde, Drama",PG-13 - Teens 13 or older,Psychological,https://cdn.myanimelist.net/images/anime/1772/99106.jpg
34430,Detective Conan Movie 21: The Crimson Love Letter,Movie,"Apr 15, 2017",,TMS Entertainment,Manga,"Action, Drama, Mystery, Romance",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/2/83919.jpg
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,TV,"Jan 8, 2004 to Apr 1, 2004",Winter 2004,Madhouse,Original,"Adventure, Comedy, Drama",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/7/20768.jpg
16211,Bakumatsu Gijinden Roman,TV,"Jan 8, 2013 to Mar 26, 2013",Winter 2013,TMS Entertainment,Other,Fantasy,PG-13 - Teens 13 or older,Historical,https://cdn.myanimelist.net/images/anime/9/43673.jpg
12471,Eureka Seven AO,TV,"Apr 13, 2012 to Nov 20, 2012",Spring 2012,Bones,Manga,"Action, Adventure, Drama, Sci-Fi",PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/11/36313.jpg
38362,I'll Take You Anywhere,Music,"Sep 21, 2018",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1038/94635.jpg
9941,Tiger & Bunny,TV,"Apr 3, 2011 to Sep 18, 2011",Spring 2011,Sunrise,Original,"Action, Comedy, Mystery",PG-13 - Teens 13 or older,Super Power,https://cdn.myanimelist.net/images/anime/13/29466.jpg
32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,Movie,"Dec 17, 2016",,OLM,Game,"Comedy, Supernatural",G - All Ages,,https://cdn.myanimelist.net/images/anime/10/86783.jpg
9789,Nezumi Monogatari: George to Gerald no Bouken,Movie,"Dec 22, 2007",,Madhouse,Picture book,Adventure,G - All Ages,,https://cdn.myanimelist.net/images/anime/1947/112809.jpg
48698,Mako-chan Kaihatsu Nikki,OVA,"Jul 2, 2021",,T-Rex,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1138/114422.jpg
38886,Krosna,Music,"Jun 5, 2017",,Eallin,Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1340/97743.jpg
10779,Eroge! H mo Game mo Kaihatsu Zanmai,OVA,"Aug 26, 2011 to Mar 25, 2016",,Collaboration Works,Visual novel,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1988/103841.jpg
30149,Kamiusagi Rope 2 Specials,Special,"Jan 27, 2012",,"None found, add some",Original,"Comedy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/9/72180.jpg
15847,Iron Man: Rise of Technovore,OVA,"Apr 16, 2013",,Madhouse,Other,Action,PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/6/43035.jpg
40332,Kyochuu Rettou Movie,Movie,"Jan 10, 2020",,Passione,Manga,Horror,R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/1721/119281.jpg
1488,Area 88,OVA,"Feb 5, 1985 to Jun 15, 1986",,Studio Pierrot,Manga,"Action, Adventure, Drama, Romance",R+ - Mild Nudity,Military,https://cdn.myanimelist.net/images/anime/11/2856.jpg
46701,Yubisaki kara Honki no Netsujou 2: Koibito wa Shouboushi,TV,"Jul 5, 2021 to Aug 23, 2021",Summer 2021,Studio Hokiboshi,Web manga,"Comedy, Romance, Erotica",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/1082/115693.jpg
38807,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,Special,"Dec 16, 2018",,White Fox,Light novel,"Action, Adventure, Fantasy",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/1527/97299.jpg
37264,Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban,ONA,"Jan 28, 2014",,"None found, add some",Light novel,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1441/92708.jpg
19445,Tetsujin 28-gou Gao!,TV,"Apr 6, 2013 to Mar 26, 2016",Spring 2013,Eiken,Manga,Slice of Life,G - All Ages,Mecha,https://cdn.myanimelist.net/images/anime/8/52129.jpg
40571,Majo no Tabitabi,TV,"Oct 2, 2020 to Dec 18, 2020",Fall 2020,C2C,Light novel,"Adventure, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1802/108501.jpg
9584,Kappa no Sanpei,Movie,"Mar 13, 1993",,"None found, add some",Unknown,"Adventure, Supernatural",G - All Ages,,https://cdn.myanimelist.net/images/anime/8/26558.jpg
33534,Curly,ONA,"Oct 10, 2014",,"None found, add some",Original,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/3/80666.jpg
6834,Taa-chan no Kaitei Ryokou,Movie,"Mar 26, 1935",,"None found, add some",Original,Adventure,G - All Ages,,https://cdn.myanimelist.net/images/anime/13/15837.jpg
22499,Kitty to Mimmy no Happy Birthday,OVA,"Sep 27, 1989",,"None found, add some",Unknown,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/7/58717.jpg
37104,Slow Start: Web Yokoku Movie,ONA,"Jan 12, 2018 to Mar 23, 2018",,A-1 Pictures,4-koma manga,Slice of Life,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/8/90006.jpg
